order-date,order-date-day,order-no,platform,category,sku,state,cust-zone,qty,revenue
24-12-2024,24,A24517,Plt1,Cat6,sku72,TELANGANA,S,1,1772
24-12-2024,24,A24518,Plt1,Cat4,sku15,UTTAR PRADESH,N,1,2299
24-12-2024,24,A24519,Plt1,Cat6,sku95,TELANGANA,S,1,2022
24-12-2024,24,A24520,Plt1,Cat4,sku15,TAMIL NADU,S,1,2299
24-12-2024,24,A24521,Plt1,Cat2,sku5,UTTAR PRADESH,N,1,999
24-12-2024,24,A24522,Plt1,Cat3,sku143,TAMIL NADU,S,1,2279.05
24-12-2024,24,A24523,Plt1,Cat1,sku47,ANDHRA PRADESH,S,1,4800
24-12-2024,24,A24524,Plt1,Cat4,sku33,HARYANA,N,1,2299
24-12-2024,24,A24525,Plt1,Cat2,sku41,GUJARAT,W,1,1499
24-12-2024,24,A24526,Plt1,Cat2,sku68,MAHARASHTRA,W,1,2197
24-12-2024,24,A24527,Plt1,Cat1,sku236,ASSAM,E,1,5925
24-12-2024,24,A24528,Plt1,Cat4,sku46,HARYANA,N,1,2176
24-12-2024,24,A24529,Plt1,Cat2,sku12,UTTAR PRADESH,N,1,1597
24-12-2024,24,A24530,Plt1,Cat2,sku31,TELANGANA,S,1,1095
24-12-2024,24,A24531,Plt1,Cat1,sku84,KARNATAKA,S,1,3099
24-12-2024,24,A24532,Plt1,Cat6,sku73,MAHARASHTRA,W,1,1772
24-12-2024,24,A24533,Plt1,Cat2,sku5,TELANGANA,S,1,999
24-12-2024,24,A24534,Plt1,Cat2,sku26,HARYANA,N,1,1599
24-12-2024,24,A24535,Plt1,Cat3,sku16,KARNATAKA,S,1,999
24-12-2024,24,A24536,Plt1,Cat2,sku5,MAHARASHTRA,W,1,999
24-12-2024,24,A24537,Plt1,Cat4,sku106,UTTAR PRADESH,N,1,2199
24-12-2024,24,A24538,Plt1,Cat4,sku106,UTTAR PRADESH,N,1,2199
24-12-2024,24,A24539,Plt1,Cat4,sku15,KARNATAKA,S,1,2299
24-12-2024,24,A24540,Plt1,Cat4,sku4,ODISHA,E,1,2299
24-12-2024,24,A24541,Plt1,Cat2,sku65,RAJASTHAN,W,1,879
24-12-2024,24,A24542,Plt1,Cat6,sku73,KARNATAKA,S,1,1772
24-12-2024,24,A24543,Plt1,Cat6,sku17,HARYANA,N,1,1728.05
24-12-2024,24,A24544,Plt1,Cat1,sku92,MAHARASHTRA,W,1,4000
24-12-2024,24,A24545,Plt1,Cat6,sku73,MAHARASHTRA,W,1,1772
24-12-2024,24,A24546,Plt1,Cat1,sku23,MAHARASHTRA,W,1,3849
24-12-2024,24,A24547,Plt1,Cat6,sku18,HARYANA,N,1,2044
24-12-2024,24,A24548,Plt1,Cat2,sku5,KARNATAKA,S,1,999
24-12-2024,24,A24549,Plt1,Cat2,sku13,MAHARASHTRA,W,1,1499
24-12-2024,24,A24550,Plt1,Cat6,sku80,UTTAR PRADESH,N,1,1772
24-12-2024,24,A24551,Plt1,Cat4,sku46,ASSAM,E,1,2176
24-12-2024,24,A24552,Plt1,Cat6,sku53,TAMIL NADU,S,1,2079
24-12-2024,24,A24553,Plt1,Cat2,sku5,UTTAR PRADESH,N,1,999
24-12-2024,24,A24554,Plt1,Cat1,sku83,TELANGANA,S,1,3770
24-12-2024,24,A24555,Plt1,Cat5,sku91,KERALA,S,1,3299
24-12-2024,24,A24556,Plt1,Cat4,sku15,UTTAR PRADESH,N,1,2299
24-12-2024,24,A24557,Plt1,Cat1,sku101,KARNATAKA,S,1,6080
24-12-2024,24,A24558,Plt1,Cat2,sku41,KARNATAKA,S,1,1499
24-12-2024,24,A24559,Plt1,Cat2,sku25,PUNJAB,N,1,1599
24-12-2024,24,A24560,Plt1,Cat4,sku33,KARNATAKA,S,1,2299
24-12-2024,24,A24561,Plt1,Cat2,sku5,KARNATAKA,S,1,999
24-12-2024,24,A24562,Plt1,Cat3,sku16,KARNATAKA,S,1,999
24-12-2024,24,A24563,Plt1,Cat4,sku33,ANDAMAN AND NICOBAR ISLANDS,E,1,2299
24-12-2024,24,A24564,Plt1,Cat4,sku15,MAHARASHTRA,W,1,2299
24-12-2024,24,A24565,Plt1,Cat1,sku111,ODISHA,E,1,3895
24-12-2024,24,A24565,Plt1,Cat1,sku96,ODISHA,E,1,3656.55
24-12-2024,24,A24566,Plt1,Cat4,sku4,TELANGANA,S,1,2299
24-12-2024,24,A24567,Plt1,Cat1,sku92,UTTARAKHAND,N,1,4000
24-12-2024,24,A24568,Plt1,Cat1,sku92,UTTARAKHAND,N,1,4000
24-12-2024,24,A24569,Plt1,Cat1,sku92,UTTARAKHAND,N,1,4000
24-12-2024,24,A24570,Plt1,Cat1,sku92,UTTARAKHAND,N,1,4000
24-12-2024,24,A24571,Plt1,Cat1,sku92,UTTARAKHAND,N,1,4000
24-12-2024,24,A24572,Plt1,Cat2,sku13,UTTAR PRADESH,N,1,1499
24-12-2024,24,A24573,Plt1,Cat2,sku121,KARNATAKA,S,1,1499
24-12-2024,24,A24574,Plt1,Cat6,sku24,TELANGANA,S,1,2044
24-12-2024,24,A24575,Plt1,Cat2,sku51,DELHI,N,1,1197
24-12-2024,24,A24576,Plt1,Cat2,sku5,KARNATAKA,S,1,999
24-12-2024,24,A24577,Plt1,Cat1,sku96,MAHARASHTRA,W,1,3656.55
24-12-2024,24,A24578,Plt1,Cat2,sku41,KERALA,S,1,1499
24-12-2024,24,A24579,Plt1,Cat5,sku147,KARNATAKA,S,1,2997
24-12-2024,24,A24580,Plt1,Cat4,sku33,MAHARASHTRA,W,1,2299
24-12-2024,24,A24581,Plt1,Cat2,sku5,MAHARASHTRA,W,1,999
24-12-2024,24,A24582,Plt1,Cat1,sku109,GUJARAT,W,1,4019
24-12-2024,24,A24583,Plt1,Cat3,sku3,UTTARAKHAND,N,1,1099
24-12-2024,24,A24584,Plt1,Cat3,sku16,TELANGANA,S,1,999
24-12-2024,24,A24585,Plt1,Cat5,sku126,WEST BENGAL,E,1,4274.05
24-12-2024,24,A24586,Plt1,Cat1,sku115,TELANGANA,S,1,5775
24-12-2024,24,A24587,Plt1,Cat4,sku106,MAHARASHTRA,W,1,2199
24-12-2024,24,A24588,Plt1,Cat1,sku1,MAHARASHTRA,W,1,5390
24-12-2024,24,A24589,Plt1,Cat3,sku137,TAMIL NADU,S,1,2399
24-12-2024,24,A24590,Plt1,Cat2,sku156,DELHI,N,1,1699
24-12-2024,24,A24591,Plt1,Cat2,sku35,MAHARASHTRA,W,1,1499
24-12-2024,24,A24592,Plt1,Cat1,sku47,MAHARASHTRA,W,1,4800
24-12-2024,24,A24593,Plt1,Cat4,sku33,RAJASTHAN,W,1,2299
24-12-2024,24,A24594,Plt1,Cat6,sku20,RAJASTHAN,W,1,2032
24-12-2024,24,A24595,Plt1,Cat4,sku46,KARNATAKA,S,1,2176
24-12-2024,24,A24596,Plt1,Cat4,sku15,JAMMU AND KASHMIR,N,1,2299
24-12-2024,24,A24597,Plt1,Cat1,sku105,MAHARASHTRA,W,1,4000
24-12-2024,24,A24598,Plt1,Cat2,sku5,KARNATAKA,S,1,999
24-12-2024,24,A24599,Plt1,Cat1,sku38,GUJARAT,W,1,6080
24-12-2024,24,A24600,Plt1,Cat1,sku23,TRIPURA,E,1,3849
24-12-2024,24,A24601,Plt1,Cat4,sku15,KARNATAKA,S,1,2299
24-12-2024,24,A24602,Plt1,Cat4,sku15,KERALA,S,1,2299
24-12-2024,24,A24603,Plt1,Cat4,sku33,MAHARASHTRA,W,1,2184.05
24-12-2024,24,A24604,Plt1,Cat4,sku33,MAHARASHTRA,W,1,2299
24-12-2024,24,A24605,Plt1,Cat2,sku10,MAHARASHTRA,W,1,1697
24-12-2024,24,A24606,Plt1,Cat3,sku16,CHHATTISGARH,W,1,999
24-12-2024,24,A24607,Plt1,Cat4,sku33,TELANGANA,S,1,2299
24-12-2024,24,A24608,Plt1,Cat6,sku73,KARNATAKA,S,1,1772
24-12-2024,24,A24609,Plt1,Cat2,sku65,TAMIL NADU,S,1,835.05
24-12-2024,24,A24610,Plt1,Cat1,sku98,KERALA,S,1,3900
24-12-2024,24,A24611,Plt1,Cat2,sku5,UTTAR PRADESH,N,1,999
24-12-2024,24,A24612,Plt1,Cat6,sku9,HARYANA,N,1,1819
24-12-2024,24,A24613,Plt1,Cat4,sku15,TELANGANA,S,1,0
24-12-2024,24,A24614,Plt1,Cat2,sku26,MAHARASHTRA,W,1,1599
24-12-2024,24,A24615,Plt1,Cat2,sku67,MAHARASHTRA,W,17,15978.81
24-12-2024,24,A24616,Plt1,Cat2,sku5,MAHARASHTRA,W,1,999
24-12-2024,24,A24617,Plt1,Cat1,sku124,KARNATAKA,S,1,4800
24-12-2024,24,A24618,Plt1,Cat3,sku3,TAMIL NADU,S,1,1099
24-12-2024,24,A24619,Plt1,Cat6,sku72,GUJARAT,W,1,1772
24-12-2024,24,A24620,Plt1,Cat2,sku13,KARNATAKA,S,1,1499
24-12-2024,24,A24621,Plt1,Cat1,sku125,TELANGANA,S,1,6080
24-12-2024,24,A24622,Plt1,Cat4,sku46,MAHARASHTRA,W,1,2176
24-12-2024,24,A24623,Plt1,Cat2,sku26,MAHARASHTRA,W,1,1599
24-12-2024,24,A24624,Plt1,Cat2,sku13,WEST BENGAL,E,1,1499
24-12-2024,24,A24625,Plt1,Cat2,sku13,KARNATAKA,S,1,1499
24-12-2024,24,A24626,Plt1,Cat2,sku13,KARNATAKA,S,1,1499
24-12-2024,24,A24627,Plt1,Cat1,sku116,ANDHRA PRADESH,S,1,3799
24-12-2024,24,A24628,Plt1,Cat2,sku5,ASSAM,E,1,999
24-12-2024,24,A24629,Plt1,Cat4,sku46,KARNATAKA,S,1,2176
24-12-2024,24,A24630,Plt1,Cat3,sku143,BIHAR,E,1,2279.05
24-12-2024,24,A24631,Plt1,Cat2,sku5,DELHI,N,1,999
24-12-2024,24,A24632,Plt1,Cat4,sku15,TELANGANA,S,1,2299
24-12-2024,24,A24633,Plt1,Cat1,sku19,MAHARASHTRA,W,1,4800
24-12-2024,24,A24634,Plt1,Cat3,sku82,WEST BENGAL,E,1,1919
24-12-2024,24,A24635,Plt1,Cat4,sku15,GUJARAT,W,1,2299
24-12-2024,24,A24636,Plt1,Cat1,sku39,TAMIL NADU,S,1,3191.05
24-12-2024,24,A24637,Plt1,Cat2,sku5,MAHARASHTRA,W,1,999
24-12-2024,24,A24638,Plt1,Cat1,sku22,KARNATAKA,S,1,4560
24-12-2024,24,A24639,Plt1,Cat6,sku18,RAJASTHAN,W,1,2044
24-12-2024,24,A24640,Plt1,Cat3,sku16,KARNATAKA,S,1,999
24-12-2024,24,A24641,Plt1,Cat6,sku40,TELANGANA,S,1,2539
24-12-2024,24,A24642,Plt1,Cat2,sku41,MAHARASHTRA,W,1,1499
24-12-2024,24,A24643,Plt1,Cat3,sku16,KARNATAKA,S,1,999
24-12-2024,24,A24644,Plt1,Cat2,sku43,TELANGANA,S,1,1599
24-12-2024,24,A24645,Plt1,Cat2,sku26,UTTAR PRADESH,N,1,1599
24-12-2024,24,A24646,Plt1,Cat3,sku82,KERALA,S,1,1919
24-12-2024,24,A24647,Plt1,Cat1,sku101,UTTAR PRADESH,N,1,6080
24-12-2024,24,A24648,Plt1,Cat2,sku68,DELHI,N,1,2197
24-12-2024,24,A24649,Plt1,Cat2,sku25,KARNATAKA,S,1,1599
24-12-2024,24,A24650,Plt1,Cat1,sku125,MAHARASHTRA,W,1,5897.6
24-12-2024,24,A24650,Plt1,Cat1,sku101,MAHARASHTRA,W,1,5897.6
24-12-2024,24,A24651,Plt1,Cat6,sku40,HARYANA,N,1,2539
24-12-2024,24,A24652,Plt1,Cat1,sku22,CHHATTISGARH,W,1,4800
24-12-2024,24,A24653,Plt1,Cat2,sku148,MAHARASHTRA,W,1,1999
24-12-2024,24,A24654,Plt1,Cat2,sku5,ODISHA,E,1,999
24-12-2024,24,A24655,Plt1,Cat1,sku74,KARNATAKA,S,1,3099
24-12-2024,24,A24656,Plt1,Cat1,sku60,JAMMU AND KASHMIR,N,1,3770
24-12-2024,24,A24657,Plt1,Cat1,sku62,JAMMU AND KASHMIR,N,1,2470
24-12-2024,24,A24658,Plt1,Cat2,sku7,PUNJAB,N,1,1587
24-12-2024,24,A24659,Plt1,Cat4,sku106,KARNATAKA,S,1,2199
24-12-2024,24,A24660,Plt1,Cat4,sku4,UTTAR PRADESH,N,1,2299
24-12-2024,24,A24661,Plt1,Cat6,sku18,TAMIL NADU,S,1,2044
24-12-2024,24,A24662,Plt1,Cat1,sku117,TELANGANA,S,1,3900
24-12-2024,24,A24663,Plt1,Cat6,sku20,TAMIL NADU,S,1,2032
24-12-2024,24,A24664,Plt1,Cat2,sku35,UTTAR PRADESH,N,1,1499
24-12-2024,24,A24665,Plt1,Cat4,sku46,MAHARASHTRA,W,1,2176
24-12-2024,24,A24666,Plt1,Cat4,sku15,TAMIL NADU,S,1,2299
24-12-2024,24,A24667,Plt1,Cat4,sku33,MAHARASHTRA,W,1,2299
24-12-2024,24,A24668,Plt1,Cat3,sku82,MAHARASHTRA,W,1,1919
24-12-2024,24,A24669,Plt1,Cat2,sku257,KARNATAKA,S,1,999
24-12-2024,24,A24670,Plt1,Cat2,sku5,KERALA,S,1,999
24-12-2024,24,A24671,Plt1,Cat2,sku12,DELHI,N,1,1597
24-12-2024,24,A24672,Plt1,Cat6,sku78,MAHARASHTRA,W,1,1902
24-12-2024,24,A24673,Plt1,Cat3,sku16,KERALA,S,1,999
24-12-2024,24,A24674,Plt1,Cat2,sku31,TELANGANA,S,1,1040.25
24-12-2024,24,A24675,Plt1,Cat4,sku106,MADHYA PRADESH,W,1,2199
24-12-2024,24,A24676,Plt1,Cat1,sku208,BIHAR,E,1,3792
24-12-2024,24,A24677,Plt1,Cat4,sku106,MAHARASHTRA,W,1,2199
24-12-2024,24,A24678,Plt1,Cat2,sku25,KERALA,S,1,1599
24-12-2024,24,A24679,Plt1,Cat4,sku15,MAHARASHTRA,W,1,2299
24-12-2024,24,A24680,Plt1,Cat5,sku147,KARNATAKA,S,1,2997
24-12-2024,24,A24681,Plt1,Cat1,sku102,HARYANA,N,1,4000
24-12-2024,24,A24682,Plt1,Cat1,sku124,DELHI,N,1,4800
24-12-2024,24,A24683,Plt1,Cat6,sku73,HARYANA,N,1,1519
24-12-2024,24,A24684,Plt1,Cat2,sku68,KERALA,S,1,2197
24-12-2024,24,A24685,Plt1,Cat2,sku13,UTTAR PRADESH,N,1,1424.05
24-12-2024,24,A24686,Plt1,Cat4,sku106,DELHI,N,1,2199
24-12-2024,24,A24687,Plt1,Cat1,sku203,DELHI,N,1,14250
24-12-2024,24,A24688,Plt1,Cat1,sku32,MAHARASHTRA,W,1,3150
24-12-2024,24,A24689,Plt1,Cat6,sku140,DELHI,N,1,2469
24-12-2024,24,A24690,Plt1,Cat2,sku5,UTTAR PRADESH,N,1,949.05
24-12-2024,24,A24691,Plt1,Cat1,sku42,SIKKIM,E,1,3375
24-12-2024,24,A24692,Plt1,Cat4,sku15,KARNATAKA,S,1,2299
24-12-2024,24,A24693,Plt1,Cat3,sku3,ANDHRA PRADESH,S,1,1099
24-12-2024,24,A24694,Plt1,Cat6,sku80,HARYANA,N,1,1772
24-12-2024,24,A24695,Plt1,Cat2,sku79,MAHARASHTRA,W,1,2297
24-12-2024,24,A24696,Plt1,Cat4,sku15,KARNATAKA,S,1,2299
24-12-2024,24,A24697,Plt1,Cat2,sku41,MAHARASHTRA,W,1,1499
24-12-2024,24,A24698,Plt1,Cat1,sku101,MAHARASHTRA,W,1,6080
24-12-2024,24,A24699,Plt1,Cat3,sku3,ANDHRA PRADESH,S,1,1099
24-12-2024,24,A24700,Plt1,Cat1,sku221,BIHAR,E,1,6700
24-12-2024,24,A24701,Plt1,Cat4,sku15,GUJARAT,W,1,2299
24-12-2024,24,A24702,Plt1,Cat4,sku15,MAHARASHTRA,W,1,2299
24-12-2024,24,A24703,Plt1,Cat3,sku3,KARNATAKA,S,1,1099
24-12-2024,24,A24704,Plt1,Cat2,sku67,KARNATAKA,S,1,988
24-12-2024,24,A24705,Plt1,Cat2,sku7,TELANGANA,S,1,1587
24-12-2024,24,A24706,Plt1,Cat6,sku73,HARYANA,N,1,1772
24-12-2024,24,A24707,Plt1,Cat2,sku5,ANDAMAN AND NICOBAR ISLANDS,E,1,999
24-12-2024,24,A24708,Plt1,Cat1,sku14,UTTAR PRADESH,N,1,3639
24-12-2024,24,A24709,Plt1,Cat3,sku3,HARYANA,N,1,1099
24-12-2024,24,A24710,Plt1,Cat2,sku68,JHARKHAND,E,1,2197
24-12-2024,24,A24711,Plt1,Cat4,sku106,KERALA,S,1,2199
24-12-2024,24,A24712,Plt1,Cat2,sku28,GUJARAT,W,1,2199
24-12-2024,24,A24713,Plt1,Cat2,sku12,KARNATAKA,S,1,1597
24-12-2024,24,A24714,Plt1,Cat2,sku2,MAHARASHTRA,W,1,0
24-12-2024,24,A24715,Plt1,Cat6,sku73,KARNATAKA,S,1,0
24-12-2024,24,A24716,Plt1,Cat4,sku33,RAJASTHAN,W,1,2299
24-12-2024,24,A24717,Plt1,Cat6,sku24,TELANGANA,S,1,2044
24-12-2024,24,A24718,Plt1,Cat6,sku18,JHARKHAND,E,1,2044
24-12-2024,24,A24719,Plt1,Cat1,sku98,DELHI,N,1,3705
24-12-2024,24,A24720,Plt1,Cat4,sku33,MAHARASHTRA,W,1,2299
24-12-2024,24,A24721,Plt1,Cat6,sku78,MAHARASHTRA,W,1,1902
24-12-2024,24,A24722,Plt1,Cat3,sku3,KARNATAKA,S,1,1099
24-12-2024,24,A24723,Plt1,Cat6,sku18,TELANGANA,S,1,2044
24-12-2024,24,A24724,Plt1,Cat4,sku106,TELANGANA,S,1,2199
24-12-2024,24,A24725,Plt1,Cat4,sku46,TAMIL NADU,S,1,2176
24-12-2024,24,A24726,Plt1,Cat2,sku2,MAHARASHTRA,W,1,1984
24-12-2024,24,A24727,Plt1,Cat4,sku15,MAHARASHTRA,W,1,2299
24-12-2024,24,A24728,Plt1,Cat2,sku12,KARNATAKA,S,1,1597
24-12-2024,24,A24729,Plt1,Cat3,sku16,ANDHRA PRADESH,S,1,999
23-12-2024,23,A24730,Plt1,Cat4,sku33,HARYANA,N,1,2299
23-12-2024,23,A24731,Plt1,Cat4,sku4,MAHARASHTRA,W,1,2299
23-12-2024,23,A24732,Plt1,Cat1,sku212,KARNATAKA,S,1,7699
23-12-2024,23,A24733,Plt1,Cat1,sku32,WEST BENGAL,E,1,3150
23-12-2024,23,A24734,Plt1,Cat4,sku4,TELANGANA,S,1,2299
23-12-2024,23,A24735,Plt1,Cat6,sku8,MAHARASHTRA,W,1,2469
23-12-2024,23,A24736,Plt1,Cat4,sku106,MAHARASHTRA,W,1,2199
23-12-2024,23,A24737,Plt1,Cat1,sku66,BIHAR,E,1,4600
23-12-2024,23,A24738,Plt1,Cat2,sku7,MAHARASHTRA,W,1,1587
23-12-2024,23,A24739,Plt1,Cat4,sku33,MAHARASHTRA,W,1,2299
23-12-2024,23,A24740,Plt1,Cat1,sku111,WEST BENGAL,E,1,4100
23-12-2024,23,A24741,Plt1,Cat2,sku5,MAHARASHTRA,W,1,999
23-12-2024,23,A24742,Plt1,Cat1,sku129,UTTAR PRADESH,N,1,6299
23-12-2024,23,A24743,Plt1,Cat2,sku5,MAHARASHTRA,W,1,999
23-12-2024,23,A24744,Plt1,Cat4,sku106,KARNATAKA,S,1,2199
23-12-2024,23,A24745,Plt1,Cat1,sku92,MAHARASHTRA,W,1,4000
23-12-2024,23,A24746,Plt1,Cat6,sku140,GUJARAT,W,1,2469
23-12-2024,23,A24747,Plt1,Cat1,sku19,HARYANA,N,1,4560
23-12-2024,23,A24748,Plt1,Cat6,sku20,DELHI,N,1,2032
23-12-2024,23,A24749,Plt1,Cat3,sku16,KERALA,S,1,999
23-12-2024,23,A24750,Plt1,Cat6,sku18,DELHI,N,1,2044
23-12-2024,23,A24751,Plt1,Cat4,sku33,MANIPUR,E,1,2299
23-12-2024,23,A24752,Plt1,Cat4,sku46,MAHARASHTRA,W,1,2176
23-12-2024,23,A24753,Plt1,Cat4,sku15,DELHI,N,1,2299
23-12-2024,23,A24754,Plt1,Cat4,sku4,GUJARAT,W,1,2299
23-12-2024,23,A24755,Plt1,Cat2,sku2,MAHARASHTRA,W,1,1984
23-12-2024,23,A24756,Plt1,Cat4,sku46,MADHYA PRADESH,W,1,2176
23-12-2024,23,A24757,Plt1,Cat6,sku80,TAMIL NADU,S,1,1772
23-12-2024,23,A24758,Plt1,Cat6,sku18,RAJASTHAN,W,1,2044
23-12-2024,23,A24759,Plt1,Cat2,sku35,TELANGANA,S,1,1454.03
23-12-2024,23,A24759,Plt1,Cat6,sku55,TELANGANA,S,1,2016.63
23-12-2024,23,A24759,Plt1,Cat6,sku78,TELANGANA,S,1,1844.94
23-12-2024,23,A24759,Plt1,Cat6,sku45,TELANGANA,S,1,1718.84
23-12-2024,23,A24759,Plt1,Cat6,sku53,TELANGANA,S,1,2016.63
23-12-2024,23,A24759,Plt1,Cat6,sku18,TELANGANA,S,1,1982.68
23-12-2024,23,A24760,Plt1,Cat1,sku117,TELANGANA,S,1,3900
23-12-2024,23,A24761,Plt1,Cat4,sku15,UTTAR PRADESH,N,1,2299
23-12-2024,23,A24762,Plt1,Cat2,sku41,DELHI,N,1,1499
23-12-2024,23,A24763,Plt1,Cat6,sku18,WEST BENGAL,E,1,2044
23-12-2024,23,A24764,Plt1,Cat6,sku8,MAHARASHTRA,W,1,2469
23-12-2024,23,A24765,Plt1,Cat2,sku5,TAMIL NADU,S,1,949.05
23-12-2024,23,A24766,Plt1,Cat2,sku7,MAHARASHTRA,W,1,1507.65
23-12-2024,23,A24767,Plt1,Cat2,sku5,MAHARASHTRA,W,1,999
23-12-2024,23,A24768,Plt1,Cat2,sku13,MAHARASHTRA,W,1,1499
23-12-2024,23,A24769,Plt1,Cat4,sku33,MAHARASHTRA,W,1,2184.05
23-12-2024,23,A24770,Plt1,Cat3,sku16,MAHARASHTRA,W,1,999
23-12-2024,23,A24771,Plt1,Cat4,sku15,MAHARASHTRA,W,1,2299
23-12-2024,23,A24772,Plt1,Cat4,sku4,TAMIL NADU,S,1,2299
23-12-2024,23,A24773,Plt1,Cat3,sku16,TELANGANA,S,1,999
23-12-2024,23,A24774,Plt1,Cat2,sku51,KERALA,S,1,1197
23-12-2024,23,A24775,Plt1,Cat1,sku74,UTTAR PRADESH,N,1,3099
23-12-2024,23,A24776,Plt1,Cat1,sku224,WEST BENGAL,E,1,13455
23-12-2024,23,A24777,Plt1,Cat1,sku34,MAHARASHTRA,W,1,4753
23-12-2024,23,A24777,Plt1,Cat1,sku66,MAHARASHTRA,W,1,4462
23-12-2024,23,A24777,Plt1,Cat1,sku98,MAHARASHTRA,W,1,3783
23-12-2024,23,A24778,Plt1,Cat1,sku96,TAMIL NADU,S,1,3849
23-12-2024,23,A24779,Plt1,Cat2,sku13,GUJARAT,W,1,1499
23-12-2024,23,A24780,Plt1,Cat4,sku33,UTTAR PRADESH,N,1,2299
23-12-2024,23,A24781,Plt1,Cat2,sku41,DELHI,N,1,1499
23-12-2024,23,A24782,Plt1,Cat2,sku51,UTTAR PRADESH,N,1,1197
23-12-2024,23,A24783,Plt1,Cat5,sku112,GOA,W,1,4499
23-12-2024,23,A24784,Plt1,Cat3,sku143,GUJARAT,W,1,2279.05
23-12-2024,23,A24785,Plt1,Cat3,sku16,BIHAR,E,1,999
23-12-2024,23,A24786,Plt1,Cat2,sku5,HARYANA,N,1,999
23-12-2024,23,A24787,Plt1,Cat2,sku5,NAGALAND,E,1,999
23-12-2024,23,A24788,Plt1,Cat3,sku82,WEST BENGAL,E,1,1919
23-12-2024,23,A24789,Plt1,Cat2,sku12,KERALA,S,1,1597
23-12-2024,23,A24790,Plt1,Cat1,sku62,TAMIL NADU,S,1,2470
23-12-2024,23,A24791,Plt1,Cat2,sku5,DADRA AND NAGAR HAVELI,W,1,999
23-12-2024,23,A24792,Plt1,Cat1,sku19,UTTAR PRADESH,N,1,4800
23-12-2024,23,A24793,Plt1,Cat2,sku5,KERALA,S,1,999
23-12-2024,23,A24794,Plt1,Cat4,sku33,KARNATAKA,S,1,2299
23-12-2024,23,A24795,Plt1,Cat6,sku18,MAHARASHTRA,W,1,2044
23-12-2024,23,A24796,Plt1,Cat4,sku46,MAHARASHTRA,W,1,2176
23-12-2024,23,A24797,Plt1,Cat1,sku88,KARNATAKA,S,1,5250
23-12-2024,23,A24798,Plt1,Cat2,sku5,KARNATAKA,S,1,949.05
23-12-2024,23,A24799,Plt1,Cat2,sku26,TELANGANA,S,1,1599
23-12-2024,23,A24800,Plt1,Cat2,sku5,TAMIL NADU,S,1,999
23-12-2024,23,A24801,Plt1,Cat2,sku43,TAMIL NADU,S,1,1519.05
23-12-2024,23,A24802,Plt1,Cat1,sku120,KARNATAKA,S,1,3150
23-12-2024,23,A24803,Plt1,Cat1,sku56,KARNATAKA,S,1,4270
23-12-2024,23,A24804,Plt1,Cat6,sku73,GUJARAT,W,1,1772
23-12-2024,23,A24805,Plt1,Cat6,sku73,TELANGANA,S,1,1718.84
23-12-2024,23,A24805,Plt1,Cat6,sku18,TELANGANA,S,1,1982.68
23-12-2024,23,A24806,Plt1,Cat2,sku5,UTTARAKHAND,N,1,999
23-12-2024,23,A24807,Plt1,Cat1,sku57,KARNATAKA,S,1,3799
23-12-2024,23,A24808,Plt1,Cat2,sku68,WEST BENGAL,E,1,2197
23-12-2024,23,A24809,Plt1,Cat2,sku5,UTTAR PRADESH,N,1,999
23-12-2024,23,A24810,Plt1,Cat4,sku33,TELANGANA,S,1,2230.03
23-12-2024,23,A24811,Plt1,Cat4,sku46,TELANGANA,S,1,2133.03
23-12-2024,23,A24812,Plt1,Cat2,sku5,KARNATAKA,S,1,999
23-12-2024,23,A24813,Plt1,Cat4,sku33,MAHARASHTRA,W,1,2184.05
23-12-2024,23,A24814,Plt1,Cat1,sku19,KERALA,S,1,4560
23-12-2024,23,A24815,Plt1,Cat4,sku106,GUJARAT,W,1,2199
23-12-2024,23,A24816,Plt1,Cat1,sku111,TAMIL NADU,S,1,4100
23-12-2024,23,A24817,Plt1,Cat4,sku15,DELHI,N,1,2299
23-12-2024,23,A24818,Plt1,Cat4,sku46,HARYANA,N,1,2089.05
23-12-2024,23,A24819,Plt1,Cat4,sku106,KARNATAKA,S,1,2199
23-12-2024,23,A24820,Plt1,Cat2,sku2,ODISHA,E,1,1999
23-12-2024,23,A24821,Plt1,Cat4,sku33,UTTAR PRADESH,N,1,2299
23-12-2024,23,A24822,Plt1,Cat6,sku24,GOA,W,1,2044
23-12-2024,23,A24823,Plt1,Cat1,sku38,KARNATAKA,S,1,6080
23-12-2024,23,A24824,Plt1,Cat2,sku5,WEST BENGAL,E,1,999
23-12-2024,23,A24825,Plt1,Cat2,sku67,MAHARASHTRA,W,26,24438.18
23-12-2024,23,A24826,Plt1,Cat4,sku15,UTTAR PRADESH,N,1,2299
23-12-2024,23,A24827,Plt1,Cat4,sku33,TAMIL NADU,S,1,2299
23-12-2024,23,A24828,Plt1,Cat2,sku156,KARNATAKA,S,1,1699
23-12-2024,23,A24829,Plt1,Cat2,sku31,PUNJAB,N,1,1100
23-12-2024,23,A24830,Plt1,Cat6,sku18,BIHAR,E,1,2044
23-12-2024,23,A24831,Plt1,Cat2,sku5,MAHARASHTRA,W,1,999
23-12-2024,23,A24832,Plt1,Cat3,sku82,KERALA,S,1,1823.05
23-12-2024,23,A24833,Plt1,Cat4,sku33,MAHARASHTRA,W,1,2299
23-12-2024,23,A24834,Plt1,Cat1,sku124,MAHARASHTRA,W,1,4560
